,state,District,YEAR,MURDER,ATTEMPT TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,person,Male,Female,growthinpopulation,rural,urban,STPop,Personlit_rate,Mlit_Rate,Flit_Rate,Totalworkers,Mainworkers,Marginal workers,Nonworkers,Religion1,religion1 population,Religion2,Religion2 Population,religion3name,religion3poulation,inhabitadevillages,drinkingwater,electricity,primary school,Medical facility
2087,kerala,palakkad,2012.0,32,42,68,0,68,13,9,4,5,146,11,401,0,2617482,1266985,1350497,9.86,2260907,1066.0,39665,84.35,89.52,79.56,945052,768620,176432,1672430,1.Hindus,1802766,2.Muslims,703596,3.Christians,109249,144.0,144.0,144.0,141.0,139
2088,kerala,pathanamthitta,2012.0,28,24,32,0,32,17,16,1,2,137,8,162,0,1234016,589398,644618,3.72,1110218,1094.0,6549,94.84,96.41,93.43,366049,285844,80205,867967,1.Hindus,694560,2.Muslims,481602,3.Christians,56457,65.0,65.0,65.0,64.0,63
2089,maharashtra,akola,2012.0,42,34,19,0,19,22,19,3,4,92,40,87,0,1630239,841253,788986,20.51,1002742,938.0,100088,81.41,88.91,73.43,648243,582264,65979,981996,1.Hindus,1024080,2.Muslims,296272,3.Buddhists,293184,862.0,851.0,840.0,786.0,212
2090,maharashtra,bhandara,2012.0,20,11,26,0,26,11,8,3,3,36,33,59,0,1136146,573445,562701,11.2,960418,981.0,97718,78.47,88.97,67.82,536885,365464,171421,599261,1.Hindus,953507,2.Buddhists,144541,3.Muslims,23324,778.0,772.0,774.0,716.0,442
2091,maharashtra,chandrapur,2012.0,44,33,44,0,44,34,29,5,4,119,79,125,0,2071101,1062993,1008108,17.26,1406034,948.0,375256,73.17,82.94,62.89,930791,683029,247762,1140310,1.Hindus,1680113,2.Buddhists,274067,3.Muslims,76050,1472.0,1462.0,1444.0,1359.0,318
2092,maharashtra,dhule,2012.0,50,39,30,0,30,18,14,4,4,39,2,207,0,1707947,878372,829575,16.01,1262062,944.0,443564,71.65,81.4,61.39,737941,573496,164445,970006,1.Hindus,1522895,2.Muslims,149466,3.Buddhists,14613,678.0,675.0,673.0,669.0,276
2093,maharashtra,gadchiroli,2012.0,57,69,18,0,18,9,6,3,0,30,5,12,0,970294,491101,479193,23.25,903033,976.0,371696,60.1,71.86,48.07,497104,336959,160145,473190,1.Hindus,818640,2.Buddhists,78058,3.Others,44825,1521.0,1509.0,1320.0,1279.0,369
2094,maharashtra,jalgaon,2012.0,102,77,45,0,45,43,39,4,1,134,51,409,0,3682690,1905493,1777197,15.44,2629896,933.0,435951,75.43,85.91,64.3,1563983,1300086,263897,2118707,1.Hindus,3049368,2.Muslims,455288,3.Buddhists,126136,1491.0,1491.0,1486.0,1470.0,934
2095,maharashtra,jalna,2012.0,45,69,25,0,25,25,18,7,36,89,9,303,0,1612980,826903,786077,18.17,1305115,951.0,32103,64.4,79.14,49.04,716900,611998,104902,896080,1.Hindus,1255041,2.Muslims,211531,3.Buddhists,121033,963.0,963.0,959.0,952.0,380
2096,maharashtra,kolhapur,2012.0,63,39,48,0,48,45,22,23,17,66,32,148,0,3523162,1807470,1715692,17.59,2472809,949.0,21387,76.93,87.47,66.02,1652970,1394882,258088,1870192,1.Hindus,3077263,2.Muslims,236875,3.Jains,147285,1196.0,1194.0,1190.0,1185.0,638
2097,maharashtra,latur,2012.0,67,63,21,0,21,32,32,0,4,61,0,212,0,2080285,1075257,1005028,23.95,1590024,935.0,47836,71.54,82.94,59.4,840518,712849,127669,1239767,1.Hindus,1700679,2.Muslims,292996,3.Buddhists,74351,921.0,921.0,919.0,917.0,409
2098,maharashtra,nanded,2012.0,81,57,48,0,48,37,32,5,25,71,5,421,0,2876259,1481358,1394901,23.08,2187195,942.0,253596,67.77,80.44,54.35,1202037,965087,236950,1674222,1.Hindus,2162185,2.Muslims,385081,3.Buddhists,302161,1546.0,1538.0,1531.0,1536.0,209
2099,maharashtra,osmanabad,2012.0,54,31,38,0,38,31,21,10,2,86,12,175,0,1486586,769368,717218,15.35,1253330,932.0,27857,69.02,80.42,56.89,653522,555202,98320,833064,1.Hindus,1297858,2.Muslims,151181,3.Buddhists,28356,729.0,729.0,727.0,726.0,400
2100,maharashtra,parbhani,2012.0,34,63,28,0,28,31,13,18,3,68,9,242,0,1527715,780191,747524,15.31,1042529,958.0,35210,66.07,79.63,52.02,644752,559917,84835,882963,1.Hindus,1121246,2.Muslims,243935,3.Buddhists,153231,830.0,830.0,824.0,821.0,386
2101,maharashtra,ratnagiri,2012.0,10,12,11,0,11,4,3,1,2,31,17,38,0,1696777,794498,902279,9.87,1504568,1136.0,20102,75.05,85.89,65.77,763387,557613,205774,933390,1.Hindus,1391137,2.Muslims,175672,3.Buddhists,120855,1539.0,1538.0,1539.0,1484.0,810
2102,maharashtra,sangli,2012.0,47,41,33,0,33,35,23,12,8,57,15,64,0,2583524,1320088,1263436,17.59,1950306,957.0,17855,76.62,86.26,66.73,1218655,952241,266414,1364869,1.Hindus,2243478,2.Muslims,203524,3.Jains,85160,721.0,721.0,721.0,719.0,567
2103,maharashtra,satara,2012.0,65,48,43,0,43,36,25,11,0,78,29,166,0,2808994,1408326,1400668,14.1,2410873,995.0,21896,78.22,88.2,68.38,1303658,1044989,258669,1505336,1.Hindus,2533359,2.Buddhists,128570,3.Muslims,125661,1716.0,1716.0,1701.0,1680.0,646
2104,maharashtra,sindhudurg,2012.0,8,7,9,0,9,8,5,3,0,20,17,11,0,868825,417890,450935,3.55,786506,1079.0,4952,80.3,90.26,71.23,404985,233827,171158,463840,1.Hindus,802498,2.Buddhists,24320,3.Muslims,23668,743.0,743.0,735.0,722.0,593
2105,maharashtra,wardha,2012.0,30,32,40,0,40,26,25,1,0,93,30,59,0,1236736,638990,597746,15.3,911695,935.0,154415,80.06,87.18,72.45,550351,431330,119021,686385,1.Hindus,1006235,2.Buddhists,169579,3.Muslims,47605,1004.0,998.0,998.0,842.0,392
2106,maharashtra,yavatmal,2012.0,71,71,64,0,64,65,60,5,18,143,66,247,0,2458271,1265681,1192590,18.46,2001060,942.0,473370,73.62,84.09,62.52,1118937,949453,169484,1339334,1.Hindus,1999368,2.Buddhists,221793,3.Muslims,196909,1856.0,1820.0,1795.0,1729.0,723
2107,manipur,bishnupur,2012.0,10,36,11,0,11,12,7,5,0,3,0,4,0,208368,104550,103818,13.9,133627,993.0,6143,67.63,79.61,55.66,89703,55557,34146,118665,1.Hindus,148903,2.Others,38763,3.Muslims,14194,48.0,48.0,46.0,47.0,28
2108,manipur,chandel,2012.0,7,12,0,0,0,5,1,4,0,1,0,0,0,118327,59741,58586,72.8,103365,981.0,108779,56.23,64.34,47.98,54545,39935,14610,63782,1.Christians,109128,2.Hindus,5701,3.Muslims,2318,350.0,323.0,190.0,214.0,25
2109,manipur,churachandpur,2012.0,8,6,1,0,1,6,1,5,0,1,0,1,0,227905,117232,110673,29.81,227905,944.0,212482,70.59,77.67,63.06,99363,71933,27430,128542,1.Christians,213186,2.Hindus,10538,3.Muslims,2573,540.0,539.0,306.0,395.0,66
2110,manipur,tamenglong,2012.0,11,5,1,0,1,7,1,6,0,0,0,0,0,111499,58014,53485,29.23,111499,922.0,106349,59.25,68.72,48.95,50863,43353,7510,60636,1.Christians,105791,2.Hindus,3187,3.Muslims,1431,171.0,171.0,75.0,157.0,42
2111,manipur,thoubal,2012.0,16,73,20,0,20,44,37,7,0,12,1,17,0,364140,182250,181890,24.62,232868,998.0,4274,66.41,80.43,52.46,177343,111486,65857,186797,1.Hindus,221096,2.Muslims,86849,3.Others,50819,90.0,90.0,84.0,88.0,36
2112,manipur,ukhrul,2012.0,5,18,0,0,0,9,0,9,0,0,0,1,0,140778,73465,67313,28.98,140778,916.0,134493,73.12,80.13,65.41,66515,51564,14951,74263,1.Christians,133966,2.Hindus,5687,3.Muslims,881,198.0,198.0,154.0,188.0,47
2113,mizoram,aizawl,2012.0,12,13,42,0,42,2,0,2,0,44,0,8,0,325676,166877,158799,39.24,77531,952.0,303641,96.51,96.75,96.26,162961,125328,37633,162715,1.Christians,303893,2.Hindus,14508,3.Muslims,5185,96.0,96.0,81.0,86.0,46
2114,mizoram,lawngtlai,2012.0,3,0,7,0,7,1,1,0,0,0,0,0,0,73620,38776,34844,34.78,73620,899.0,70234,64.74,70.9,57.81,34093,26188,7905,39527,1.Buddhists,38410,2.Christians,32877,3.Hindus,1910,139.0,139.0,27.0,134.0,24
2115,mizoram,lunglei,2012.0,0,6,16,0,16,1,0,1,0,4,0,0,0,137223,71402,65821,23.1,79267,922.0,130768,84.17,87.44,80.6,71792,60870,10922,65431,1.Christians,109204,2.Buddhists,22429,3.Hindus,4612,160.0,160.0,101.0,130.0,55
2116,nagaland,kohima,2012.0,11,10,1,0,1,3,0,3,0,2,0,0,0,310084,162251,147833,49.96,233054,911.0,280753,74.54,80.3,68.15,135023,114456,20567,175061,1.Christians,278844,2.Hindus,21950,3.Others,5457,180.0,179.0,148.0,164.0,82
2117,nagaland,mokokchung,2012.0,5,6,3,0,3,0,0,0,0,3,0,0,0,232085,120929,111156,43.48,200871,919.0,217653,83.92,86.03,81.61,109260,82160,27100,122825,1.Christians,219282,2.Hindus,10433,3.Muslims,2128,102.0,101.0,97.0,99.0,82
2118,nagaland,mon,2012.0,6,3,3,0,3,4,2,2,0,0,0,0,0,260652,138753,121899,73.42,244062,879.0,244821,41.83,46.56,36.35,130848,108206,22642,129804,1.Christians,248684,2.Hindus,9963,3.Muslims,1748,110.0,110.0,102.0,107.0,69
2119,nagaland,phek,2012.0,2,2,1,0,1,0,0,0,0,2,0,0,0,148195,77141,71054,45.12,135331,921.0,142977,70.65,78.37,62.26,71398,57454,13944,76797,1.Christians,143048,2.Hindus,4095,3.Muslims,517,104.0,104.0,102.0,102.0,54
2120,nagaland,tuensang,2012.0,4,2,1,0,1,0,0,0,0,0,0,0,0,414818,218678,196140,78.1,385046,897.0,398350,50.64,55.12,45.58,184924,156950,27974,229894,1.Christians,406287,2.Hindus,6856,3.Muslims,1329,251.0,251.0,238.0,230.0,123
2121,nagaland,wokha,2012.0,1,4,2,0,2,0,0,0,0,0,0,0,0,161223,83670,77553,95.01,123587,927.0,153983,80.55,85.35,75.32,56254,49679,6575,104969,1.Christians,155009,2.Hindus,4787,3.Muslims,1209,128.0,128.0,105.0,104.0,67
2122,nagaland,zunheboto,2012.0,10,3,1,0,1,3,3,0,0,0,0,0,0,153955,79056,74899,61.0,130874,947.0,147915,69.28,73.74,64.57,56783,47491,9292,97172,1.Christians,150097,2.Hindus,3193,3.Muslims,492,187.0,186.0,187.0,178.0,57
2123,punjab,faridkot,2012.0,22,26,17,0,17,24,18,6,2,11,1,20,0,550892,292596,258296,21.42,357321,883.0,-,61.95,68.15,55.03,209754,181873,27881,341138,1.Sikhs,427104,2.Hindus,119702,3.Muslims,1739,163.0,163.0,163.0,160.0,107
2124,punjab,gurdaspur,2012.0,19,27,14,0,14,37,34,3,10,11,0,45,0,2104011,1113077,990934,19.33,1568788,890.0,-,73.77,79.78,67.15,700557,568322,132235,1403454,1.Hindus,996246,2.Sikhs,934963,3.Christians,148981,1532.0,1531.0,1532.0,1375.0,517
2125,punjab,hoshiarpur,2012.0,45,31,33,0,33,41,28,13,8,14,0,70,0,1480736,765132,715604,13.81,1188662,935.0,-,81.02,86.45,75.32,513351,415123,98228,967385,1.Hindus,871923,2.Sikhs,574862,3.Muslims,15394,1386.0,1386.0,1386.0,1232.0,382
2126,punjab,kapurthala,2012.0,24,45,16,0,16,43,34,9,3,8,0,46,0,754521,399623,354898,16.34,507994,888.0,-,73.93,79.02,68.29,262741,231222,31519,491780,1.Sikhs,448654,2.Hindus,286438,3.Buddhists,7740,618.0,618.0,618.0,478.0,359
2127,punjab,patiala,2012.0,53,53,44,0,44,45,32,13,4,24,0,86,0,1844934,987390,857544,20.31,1200224,868.0,-,69.78,75.88,62.86,681951,589015,92936,1162983,1.Sikhs,1024546,2.Hindus,778427,3.Muslims,34828,1054.0,1053.0,1054.0,986.0,172
2128,punjab,sangrur,2012.0,41,45,34,0,34,39,31,8,7,24,3,40,0,2000173,1069289,930884,18.57,1415354,871.0,-,59.98,65.81,53.38,814098,714076,100022,1186075,1.Sikhs,1400149,2.Hindus,434873,3.Muslims,157838,697.0,697.0,697.0,684.0,291
2129,rajasthan,ajmer,2012.0,38,36,70,0,70,107,76,31,13,72,0,668,0,2181670,1129920,1051750,26.1,1306994,931.0,52634,64.65,79.37,48.86,856809,690818,165991,1324861,1.Hindus,1869044,2.Muslims,244341,3.Jains,47812,1025.0,1025.0,966.0,970.0,352
2130,rajasthan,alwar,2012.0,100,88,129,0,129,243,154,89,47,135,0,655,0,2992592,1586752,1405840,30.23,2557653,886.0,239905,61.74,78.09,43.28,1458686,947587,511099,1533906,1.Hindus,2535155,2.Muslims,383204,3.Sikhs,55530,1954.0,1954.0,1843.0,1811.0,553
2131,rajasthan,banswara,2012.0,34,16,56,0,56,96,87,9,4,49,3,237,0,1501589,760686,740903,29.84,1394226,974.0,1085272,44.63,60.45,28.43,709412,529393,180019,792177,1.Hindus,1425287,2.Muslims,39079,3.Jains,18406,1476.0,1476.0,853.0,1348.0,450
2132,rajasthan,barmer,2012.0,29,30,21,0,21,35,35,0,20,59,0,237,0,1964835,1038247,926588,36.83,1819431,892.0,118688,58.99,72.76,43.45,919729,680208,239521,1045106,1.Hindus,1695047,2.Muslims,231918,3.Jains,35744,1933.0,1933.0,948.0,1777.0,433
2133,rajasthan,bharatpur,2012.0,91,77,108,0,108,212,168,44,32,79,0,567,0,2101142,1133425,967717,27.05,1692182,854.0,47077,63.57,80.54,43.56,852913,573547,279366,1248229,1.Hindus,1804599,2.Muslims,264709,3.Sikhs,23472,1366.0,1365.0,1238.0,1298.0,481
2134,rajasthan,bhilwara,2012.0,29,42,59,0,59,78,70,8,10,98,0,609,0,2013789,1026650,987139,26.14,1598938,962.0,180556,50.74,67.39,33.48,939848,764916,174932,1073941,1.Hindus,1859972,2.Muslims,112802,3.Jains,37659,1693.0,1693.0,1553.0,1516.0,473
2135,rajasthan,bikaner,2012.0,45,73,67,0,67,41,35,6,16,31,0,546,0,1674271,886075,788196,38.18,1079235,890.0,5945,56.91,70.05,42.03,661457,522482,138975,1012814,1.Hindus,1445088,2.Muslims,172372,3.Jains,31235,712.0,686.0,485.0,611.0,173
2136,rajasthan,bundi,2012.0,18,32,43,0,43,81,77,4,5,90,1,304,0,962620,504818,457802,24.8,783058,907.0,194851,55.57,71.68,37.79,456937,305977,150960,505683,1.Hindus,881956,2.Muslims,56220,3.Jains,13186,839.0,838.0,733.0,764.0,178
2137,rajasthan,churu,2012.0,42,38,59,0,59,37,26,11,8,5,0,405,0,1923878,987781,936097,24.6,1387682,948.0,10063,66.81,79.69,53.35,853899,587431,266468,1069979,1.Hindus,1698106,2.Muslims,210446,3.Jains,13882,946.0,925.0,877.0,909.0,423
2138,rajasthan,dungarpur,2012.0,26,12,32,0,32,67,65,2,5,48,0,119,0,1107643,547791,559852,26.58,1026787,1022.0,721487,48.57,66.04,31.77,531376,272283,259093,576267,1.Hindus,1068319,2.Muslims,23549,3.Jains,12542,854.0,853.0,723.0,819.0,368
2139,rajasthan,ganganagar,2012.0,51,66,77,0,77,79,73,6,21,58,2,803,0,1789423,955378,834045,27.53,1336066,873.0,14744,64.74,75.53,52.44,719792,552559,167233,1069631,1.Hindus,1299812,2.Sikhs,441409,3.Muslims,42442,2830.0,2820.0,1817.0,1653.0,654
2140,rajasthan,jaisalmer,2012.0,9,8,12,0,12,9,5,4,11,20,0,22,0,508247,279101,229146,47.45,431853,821.0,27834,50.97,66.26,32.05,211687,153139,58548,296560,1.Hindus,383638,2.Muslims,120174,3.Sikhs,2086,600.0,576.0,183.0,473.0,144
2141,rajasthan,jhalawar,2012.0,47,44,81,0,81,91,76,15,5,205,2,434,0,1180323,612804,567519,23.34,1012081,926.0,141861,57.32,73.31,40.02,554781,399386,155395,625542,1.Hindus,1087934,2.Muslims,78962,3.Jains,11759,1477.0,1476.0,1185.0,1173.0,214
2142,rajasthan,nagaur,2012.0,49,58,53,0,53,129,106,23,11,66,0,416,0,2775058,1424967,1350091,29.33,2297721,947.0,6497,57.28,74.1,39.67,1129514,844039,285475,1645544,1.Hindus,2399173,2.Muslims,356405,3.Jains,17478,1480.0,1466.0,1417.0,1417.0,580
2143,rajasthan,pali,2012.0,56,56,61,0,61,107,104,3,9,75,1,464,0,1820251,918856,901395,22.39,1429364,981.0,105814,54.39,72.2,36.48,724883,518158,206725,1095368,1.Hindus,1677038,2.Muslims,114088,3.Jains,25599,936.0,936.0,883.0,906.0,451
2144,rajasthan,sikar,2012.0,51,34,55,0,55,96,62,34,18,22,0,322,0,2287788,1172753,1115035,24.11,1815250,951.0,62512,70.47,84.34,56.11,887915,633421,254494,1399873,1.Hindus,2019396,2.Muslims,261714,3.Jains,4957,986.0,985.0,965.0,945.0,470
2145,rajasthan,sirohi,2012.0,29,16,29,0,29,69,64,5,4,74,1,180,0,851107,437949,413158,30.08,700217,943.0,210763,53.94,69.89,37.15,343905,245762,98143,507202,1.Hindus,810765,2.Muslims,25439,3.Jains,12427,455.0,454.0,399.0,423.0,201
2146,rajasthan,tonk,2012.0,21,24,19,0,19,69,66,3,3,24,2,309,0,1211671,626436,585235,24.24,958503,934.0,145891,51.97,70.52,32.15,532682,425230,107452,678989,1.Hindus,1062365,2.Muslims,124440,3.Jains,23644,1032.0,1031.0,818.0,887.0,246
2147,rajasthan,udaipur,2012.0,76,80,149,0,149,190,163,27,9,174,0,499,0,2633312,1336004,1297308,27.37,2142995,971.0,1260432,58.62,73.62,43.26,1100880,724120,376760,1532432,1.Hindus,2449773,2.Muslims,88262,3.Jains,83699,2339.0,2337.0,1647.0,2030.0,619
2148,sikkim,east,2012.0,3,4,13,0,13,6,6,0,1,7,0,2,0,245040,132917,112123,37.17,192188,844.0,45321,74.67,81.2,66.8,116529,92577,23952,128511,1.Hindus,157321,2.Buddhists,64729,3.Christians,14502,131.0,131.0,125.0,112.0,100
2149,sikkim,north,2012.0,1,1,0,0,0,0,0,0,0,0,0,0,0,41030,23414,17616,31.32,39782,752.0,21772,67.21,75.69,55.39,23542,17553,5989,17488,1.Buddhists,22603,2.Hindus,16128,3.Christians,1623,53.0,53.0,46.0,42.0,44
2150,sikkim,south,2012.0,1,2,12,0,12,3,3,0,0,6,0,1,0,131525,68241,63284,33.37,127579,927.0,20483,67.31,74.29,59.72,69693,57367,12326,61832,1.Hindus,84213,2.Buddhists,31109,3.Christians,12757,145.0,145.0,142.0,131.0,99
2151,sikkim,west,2012.0,2,0,9,0,9,1,1,0,0,6,0,1,0,123256,63912,59344,25.48,121432,929.0,23829,58.8,66.82,50.11,53279,45407,7872,69977,1.Hindus,71886,2.Buddhists,33601,3.Others,9567,121.0,121.0,115.0,107.0,86
2152,tripura,dhalai,2012.0,20,8,35,0,35,11,8,3,5,30,0,56,0,307868,159095,148773,10.79,289001,935.0,166326,60.93,70.17,50.99,126761,92570,34191,181107,1.Hindus,257834,2.Buddhists,28180,3.Christians,14848,148.0,148.0,108.0,138.0,58
2153,chandigarh,chandigarh,2012.0,21,44,27,0,27,87,66,21,5,45,25,73,0,900635,506938,393697,40.33,92120,777.0,-,81.94,86.14,76.47,340422,328989,11433,560213,1.Hindus,707978,2.Sikhs,145175,3.Muslims,35548,23.0,23.0,23.0,18.0,18
2154,assam,barpeta,2015.0,,176,124,0,,0,373,0,22,461,20,1503,0,1647201,848578,798623,18.53,1520333,941.0,123266,56.24,64.83,47.07,517088,408537,108551,1130113,1.Hindus,977943,2.Muslims,662066,3.Christians,5267,1050.0,1050.0,775.0,967.0,430
2155,assam,bongaigaon,2015.0,,0,37,0,,0,131,12,14,15,0,175,0,904835,465240,439595,12.23,795053,945.0,110696,59.33,67.67,50.44,293243,233087,60156,611592,1.Hindus,535464,2.Muslims,348573,3.Christians,18728,881.0,881.0,607.0,805.0,112
2156,assam,cachar,2015.0,,9,59,0,,0,234,0,8,70,0,597,0,1444921,743042,701879,18.66,1243534,945.0,18631,67.82,75.73,59.41,465734,364814,100920,979187,1.Hindus,886761,2.Muslims,522051,3.Christians,31306,1020.0,1020.0,741.0,902.0,134
2157,assam,darrang,2015.0,,13,77,0,,0,198,127,10,502,0,432,0,1504320,773861,730459,15.79,1429492,944.0,249861,55.44,63.91,46.4,527993,404428,123565,976327,1.Hindus,868532,2.Muslims,534658,3.Christians,97306,1319.0,1319.0,1032.0,1246.0,356
2158,assam,dhemaji,2015.0,,13,34,0,,0,44,0,6,94,3,139,0,571944,294643,277301,18.93,533112,941.0,270496,64.48,74.41,53.86,250146,155431,94715,321798,1.Hindus,548780,2.Muslims,10533,3.Christians,6390,1236.0,1236.0,253.0,1068.0,83
2159,assam,dhubri,2015.0,,67,158,0,,19,399,0,19,434,1,911,0,1637344,841044,796300,23.42,1444901,947.0,32523,48.21,55.91,40.04,470360,399201,71159,1166984,1.Hindus,1216455,2.Muslims,405065,3.Christians,12477,1261.0,1261.0,904.0,1138.0,374
2160,assam,dibrugarh,2015.0,,0,29,0,,0,184,33,3,84,0,380,0,1185072,613555,571517,12.43,956634,931.0,88337,68.96,77.3,59.95,472419,342708,129711,712653,1.Hindus,1075878,2.Muslims,53306,3.Christians,45040,1309.0,1309.0,1195.0,1169.0,263
2161,assam,goalpara,2015.0,,18,84,0,,0,62,0,3,238,0,691,0,822035,420251,401784,23.07,755133,956.0,131800,58.03,64.86,50.85,273925,209928,63997,548110,1.Hindus,441516,2.Muslims,314157,3.Christians,64662,761.0,761.0,689.0,723.0,243
2162,assam,golaghat,2015.0,,11,56,0,,0,167,0,5,120,0,292,0,946279,490286,455993,14.21,865141,930.0,93920,69.38,77.14,60.99,388640,269896,118744,557639,1.Hindus,813263,2.Muslims,74808,3.Christians,52277,1066.0,1066.0,595.0,769.0,87
2163,assam,hailakandi,2015.0,,0,90,0,,0,89,40,4,203,3,279,0,542872,280513,262359,20.92,498787,935.0,821,59.64,68.24,50.46,179881,138216,41665,362991,1.Hindus,312849,2.Muslims,223191,3.Christians,5424,327.0,327.0,268.0,308.0,110
2164,assam,jorhat,2015.0,,10,53,0,,18,176,43,5,161,13,292,0,999221,517015,482206,15.84,827901,933.0,123134,76.34,83.62,68.49,414348,285092,129256,584873,1.Hindus,927858,2.Muslims,47658,3.Christians,18610,787.0,787.0,650.0,717.0,215
2165,assam,kamrup,2015.0,,6,82,0,,0,207,0,12,139,0,416,0,2522324,1326981,1195343,25.75,1614107,901.0,250393,74.16,81.16,66.31,842253,697810,144443,1680071,1.Hindus,1836153,2.Muslims,625002,3.Christians,44257,1342.0,1342.0,1042.0,1190.0,468
2166,assam,karimganj,2015.0,,0,65,0,,0,136,66,13,246,0,242,0,1007976,517680,490296,21.35,934126,947.0,2901,66.24,74.69,57.28,303294,235016,68278,704682,1.Hindus,527214,2.Muslims,470708,3.Christians,8746,915.0,915.0,639.0,865.0,224
2167,assam,kokrajhar,2015.0,,0,32,0,,0,98,0,2,122,0,223,0,905764,466191,439573,15.05,841823,943.0,304985,51.63,60.32,42.4,334849,234771,100078,570915,1.Hindus,594168,2.Muslims,184441,3.Christians,124270,951.0,951.0,704.0,906.0,211
2168,assam,lakhimpur,2015.0,,23,69,0,,0,182,35,10,74,0,377,0,889010,455691,433319,18.34,823857,951.0,208864,68.56,77.06,59.59,497745,288052,209693,391265,1.Hindus,702881,2.Muslims,143505,3.Christians,36667,1139.0,1139.0,680.0,1046.0,211
2169,assam,nagaon,2015.0,,45,95,0,,9,328,166,19,105,0,890,0,2314629,1190950,1123679,22.3,2036342,944.0,89394,61.73,68.27,54.74,727641,566195,161446,1586988,1.Hindus,1180267,2.Muslims,1106354,3.Christians,21473,1375.0,1374.0,1190.0,1257.0,480
2170,assam,nalbari,2015.0,,0,36,0,,0,102,18,3,43,1,188,0,1148824,592375,556449,11.98,1121338,939.0,202577,67.23,76.56,57.26,383932,291665,92267,764892,1.Hindus,873749,2.Muslims,253842,3.Christians,18495,798.0,798.0,733.0,769.0,179
2171,assam,sibsagar,2015.0,,6,35,0,,0,290,32,2,249,0,331,0,1051736,545476,506260,15.95,954557,928.0,41533,74.47,81.53,66.81,430523,287319,143204,621213,1.Hindus,927706,2.Muslims,85761,3.Christians,28488,866.0,866.0,772.0,825.0,317
2172,assam,sonitpur,2015.0,,25,43,0,,0,136,8,10,28,0,503,0,1681513,871568,809945,17.8,1505719,929.0,195083,59.0,67.54,49.73,634723,465283,169440,1046790,1.Hindus,1287646,2.Muslims,268078,3.Christians,115623,1784.0,1784.0,1331.0,1372.0,235
2173,assam,tinsukia,2015.0,,14,27,0,,0,14,0,2,42,0,185,0,1150062,601099,548963,19.52,926105,913.0,67234,60.95,70.15,50.78,466351,349847,116504,683711,1.Hindus,1029142,2.Muslims,62403,3.Christians,40000,1107.0,1107.0,871.0,936.0,198
2174,assam,nalbari,2015.0,,0,5,0,,0,6,0,0,14,0,19,0,1148824,592375,556449,11.98,1121338,939.0,202577,67.23,76.56,57.26,383932,291665,92267,764892,1.Hindus,873749,2.Muslims,253842,3.Christians,18495,798.0,798.0,733.0,769.0,179
2175,bihar,araria,2015.0,,4,50,0,,18,81,0,23,0,0,60,0,2158608,1128105,1030503,31.84,2026257,913.0,29423,35.01,46.38,22.37,853445,657446,195999,1305163,1.Hindus,1263766,2.Muslims,887972,3.Jains,2504,713.0,713.0,129.0,552.0,60
2176,bihar,aurangabad,2015.0,,6,21,0,,0,46,0,45,1,0,95,0,2013055,1040945,972110,30.19,1842998,934.0,1640,57.03,71.13,41.9,671011,476390,194621,1342044,1.Hindus,1814612,2.Muslims,196030,3.Religion not stated,1161,1739.0,1739.0,527.0,1148.0,270
2177,bihar,begusarai,2015.0,,34,24,0,,4,134,0,30,0,0,71,0,2349366,1228874,1120492,29.11,2241743,912.0,1505,47.98,59.13,35.64,746075,571564,174511,1603291,1.Hindus,2033039,2.Muslims,313713,3.Religion not stated,1224,729.0,729.0,457.0,503.0,167
2178,bihar,bhagalpur,2015.0,,7,33,0,,0,185,0,23,30,0,117,0,2423172,1291658,1131514,27.24,1970745,876.0,55545,49.5,59.22,38.13,855345,580731,274614,1567827,1.Hindus,1990976,2.Muslims,423246,3.Christians,1853,935.0,935.0,445.0,642.0,229
2179,bihar,bhojpur,2015.0,,18,12,0,,8,89,8,43,6,0,0,0,2243144,1179611,1063533,24.58,1930730,902.0,8337,58.96,74.29,41.8,653811,491916,161895,1589333,1.Hindus,2076589,2.Muslims,163193,3.Religion not stated,913,999.0,999.0,247.0,885.0,133
2180,bihar,darbhanga,2015.0,,19,35,0,,0,217,99,26,0,8,201,0,3295789,1722189,1573600,30.85,3028441,914.0,841,44.33,56.72,30.78,1028558,761464,267094,2267231,1.Hindus,2543284,2.Muslims,748971,3.Religion not stated,2245,1083.0,1083.0,490.0,850.0,271
2181,bihar,gopalganj,2015.0,,11,13,0,,10,135,0,34,0,0,168,0,2152638,1075710,1076928,26.11,2022048,1001.0,6157,47.48,62.96,32.16,641672,466811,174861,1510966,1.Hindus,1784275,2.Muslims,367219,3.Religion not stated,850,1383.0,1383.0,439.0,866.0,261
